innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,Mandeep Singh,75,48,8,3,156.25,b A Ashish Reddy,1
1,Kings XI Punjab,SE Marsh,22,20,3,0,110.0,b S Dhawan,2
1,Kings XI Punjab,N Saini,2,4,0,0,50.0,lbw b A Ashish Reddy,3
1,Kings XI Punjab,DJ Hussey,16,16,1,1,100.0,c DJ Harris b V Pratap Singh,4
1,Kings XI Punjab,Azhar Mahmood,14,9,2,0,155.56,"run out (A Ashish Reddy, J Theron)",5
1,Kings XI Punjab,DA Miller,28,18,3,1,155.56,not out,6
1,Kings XI Punjab,SD Chitnis,6,5,0,0,120.0,not out,7
2,Deccan Chargers,DJ Harris,30,29,2,1,103.45,c P Awana b DJ Hussey,1
2,Deccan Chargers,S Dhawan,8,6,1,0,133.33,c Azhar Mahmood b P Kumar,2
2,Deccan Chargers,PA Patel,17,13,1,1,130.77,b P Awana,3
2,Deccan Chargers,CL White,8,14,1,0,57.14,c SE Marsh b DJ Hussey,4
2,Deccan Chargers,KC Sangakkara,4,6,0,0,66.67,c N Saini b P Kumar,5
2,Deccan Chargers,PA Reddy,24,13,2,1,184.62,st N Saini b PP Chawla,6
2,Deccan Chargers,AA Jhunjhunwala,19,20,0,1,95.0,run out (SE Marsh),7
2,Deccan Chargers,A Ashish Reddy,8,8,1,0,100.0,c SE Marsh b P Awana,8
2,Deccan Chargers,J Theron,7,6,1,0,116.67,not out,9
2,Deccan Chargers,A Mishra,8,5,1,0,160.0,not out,10
