innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Ashish Reddy,4.0,0,39,2,9.75,7,1,0
1,Deccan Chargers,A Mishra,2.0,0,20,0,10.0,5,0,0
1,Deccan Chargers,AA Jhunjhunwala,2.0,0,12,0,6.0,4,0,0
1,Deccan Chargers,DJ Harris,2.0,0,15,0,7.5,4,0,0
1,Deccan Chargers,J Theron,4.0,0,29,0,7.25,9,0,0
1,Deccan Chargers,S Dhawan,2.0,0,8,1,4.0,4,0,0
1,Deccan Chargers,V Pratap Singh,4.0,0,45,1,11.25,8,2,0
2,Kings XI Punjab,Azhar Mahmood,4.0,0,31,0,7.75,8,2,0
2,Kings XI Punjab,DJ Hussey,1.0,0,2,2,2.0,4,0,0
2,Kings XI Punjab,P Awana,4.0,0,27,2,6.75,10,1,0
2,Kings XI Punjab,P Kumar,4.0,0,15,2,3.75,12,0,0
2,Kings XI Punjab,PP Chawla,4.0,0,33,1,8.25,7,0,0
2,Kings XI Punjab,RR Powar,3.0,0,32,0,10.67,3,0,0
