match_number,date,opponent,catches,stumpings,run_outs
30,2011-04-26,Delhi Daredevils,0,0,1
47,2011-05-06,Kings XI Punjab,1,0,0
58,2011-05-14,Kolkata Knight Riders,1,0,0
69,2011-05-22,Chennai Super Kings,2,0,0
71,2011-05-24,Chennai Super Kings,1,0,0
73,2011-05-27,Mumbai Indians,1,0,0
74,2011-05-28,Chennai Super Kings,1,0,0
