match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2023-04-03,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,26,4,6.5,10,1,0
17,2023-04-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,21,1,10.5,3,0,0
24,2023-04-17,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1.0,0,13,1,13.0,3,0,0
29,2023-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,18,0,9.0,2,0,0
33,2023-04-23,Kolkata Knight Riders,"Eden Gardens, Kolkata",1.0,0,20,1,20.0,1,0,0
37,2023-04-27,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2.0,0,17,0,8.5,2,0,0
41,2023-04-30,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,10,0,10.0,2,0,0
45,2023-05-03,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,13,2,3.25,11,0,0
49,2023-05-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,10,0,10.0,1,0,0
55,2023-05-10,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,16,0,4.0,12,0,0
61,2023-05-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,31,0,7.75,7,0,0
