innings,team,wicket_number,player_out,score,over
1,Gujarat Titans,1,WP Saha,33,5.2
1,Gujarat Titans,2,Shubman Gill,100,12.4
1,Gujarat Titans,3,A Manohar,118,14.3
1,Gujarat Titans,4,B Sai Sudharsan,153,18.3
2,Kolkata Knight Riders,1,Rahmanullah Gurbaz,20,3.3
2,Kolkata Knight Riders,2,N Jagadeesan,28,4.6
2,Kolkata Knight Riders,3,N Rana,128,14.1
2,Kolkata Knight Riders,4,VR Iyer,154,16.5
2,Kolkata Knight Riders,5,AD Russell,155,17.1
2,Kolkata Knight Riders,6,SP Narine,155,17.2
2,Kolkata Knight Riders,7,SN Thakur,155,17.3
