innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,WP Saha,17,17,Shubman Gill,10,9,33,26
1,Gujarat Titans,2,B Sai Sudharsan,31,22,Shubman Gill,29,22,67,44
1,Gujarat Titans,3,A Manohar,14,8,B Sai Sudharsan,4,3,18,11
1,Gujarat Titans,4,V Shankar,17,11,B Sai Sudharsan,18,13,35,24
1,Gujarat Titans,5,DA Miller,2,3,V Shankar,46,13,51,15
2,Kolkata Knight Riders,1,Rahmanullah Gurbaz,15,12,N Jagadeesan,5,3,20,15
2,Kolkata Knight Riders,2,VR Iyer,7,4,N Jagadeesan,1,5,8,9
2,Kolkata Knight Riders,3,VR Iyer,54,26,N Rana,45,29,100,55
2,Kolkata Knight Riders,4,RK Singh,3,6,VR Iyer,22,10,26,16
2,Kolkata Knight Riders,5,AD Russell,1,2,RK Singh,0,0,1,2
2,Kolkata Knight Riders,6,SP Narine,0,1,RK Singh,0,0,0,1
2,Kolkata Knight Riders,7,SN Thakur,0,1,RK Singh,0,0,0,1
2,Kolkata Knight Riders,8,UT Yadav,5,6,RK Singh,45,15,52,21
