innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,CV Varun,2.0,0,27,0,13.5,1,1,0
1,Kolkata Knight Riders,LH Ferguson,4.0,0,40,0,10.0,6,1,1
1,Kolkata Knight Riders,SN Thakur,3.0,0,40,0,13.33,2,1,0
1,Kolkata Knight Riders,SP Narine,4.0,0,33,3,8.25,8,1,0
1,Kolkata Knight Riders,Suyash Sharma,4.0,0,35,1,8.75,6,1,0
1,Kolkata Knight Riders,UT Yadav,3.0,0,24,0,8.0,6,1,0
2,Gujarat Titans,AS Joseph,4.0,0,27,2,6.75,13,0,0
2,Gujarat Titans,J Little,4.0,0,45,1,11.25,9,3,0
2,Gujarat Titans,Mohammed Shami,4.0,0,28,1,7.0,10,0,0
2,Gujarat Titans,Rashid Khan,4.0,0,37,3,9.25,6,0,0
2,Gujarat Titans,Yash Dayal,4.0,0,69,0,17.25,4,0,0
