match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2023-04-02,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",0,3,0,0,0.0,c Tilak Varma b C Green,3
9,2023-04-06,Kolkata Knight Riders,"Eden Gardens, Kolkata",9,8,1,0,112.5,c CV Varun b Suyash Sharma,7
15,2023-04-10,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",1,1,0,0,100.0,not out,4
20,2023-04-15,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,1,0,0,0.0,c Lalit Yadav b Kuldeep Yadav,7
24,2023-04-17,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",28,14,3,1,200.0,c M Theekshana b TU Deshpande,6
27,2023-04-20,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",7,5,1,0,140.0,c Atharva Taide b Arshdeep Singh,4
32,2023-04-23,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",16,13,2,0,123.08,c JC Buttler b Sandeep Sharma,6
36,2023-04-26,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",22,18,1,1,122.22,c RK Singh b CV Varun,6
43,2023-05-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",16,11,1,1,145.45,run out (Yash Thakur),6
50,2023-05-06,Delhi Capitals,"Arun Jaitley Stadium, Delhi",11,9,0,1,122.22,c DA Warner b KK Ahmed,5
54,2023-05-09,Mumbai Indians,"Wankhede Stadium, Mumbai",30,18,4,1,166.67,c N Wadhera b CJ Jordan,6
60,2023-05-14,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0,2,0,0,0.0,lbw b A Zampa,5
70,2023-05-21,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",0,1,0,0,0.0,c WP Saha b Yash Dayal,6
