innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,Akash Madhwal,2.0,0,23,0,11.5,1,0,1
1,Mumbai Indians,C Green,2.0,0,15,1,7.5,6,0,0
1,Mumbai Indians,CJ Jordan,4.0,0,48,1,12.0,7,1,0
1,Mumbai Indians,JP Behrendorff,4.0,0,36,3,9.0,9,0,0
1,Mumbai Indians,K Kartikeya,4.0,0,35,1,8.75,5,1,0
1,Mumbai Indians,PP Chawla,4.0,0,41,0,10.25,8,0,0
2,Royal Challengers Bangalore,HV Patel,3.3,0,41,0,11.71,2,1,1
2,Royal Challengers Bangalore,JR Hazlewood,3.0,0,32,0,10.67,7,1,0
2,Royal Challengers Bangalore,Mohammed Siraj,3.0,0,31,0,10.33,9,1,0
2,Royal Challengers Bangalore,PWH de Silva,4.0,0,53,2,13.25,5,1,0
2,Royal Challengers Bangalore,Vijaykumar Vyshak,3.0,0,37,2,12.33,7,1,1
