match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2018-04-08,Royal Challengers Bangalore,Eden Gardens,5,8,1,0,62.5,c AB de Villiers b CR Woakes,2
5,2018-04-10,Chennai Super Kings,MA Chidambaram Stadium,22,16,4,0,137.5,b RA Jadeja,1
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,49,34,7,1,144.12,c & b Shakib Al Hasan,2
13,2018-04-16,Delhi Daredevils,Eden Gardens,31,29,4,1,106.9,c JJ Roy b Mohammed Shami,1
15,2018-04-18,Rajasthan Royals,Sawai Mansingh Stadium,0,2,0,0,0.0,b K Gowtham,2
18,2018-04-21,Kings XI Punjab,Eden Gardens,74,41,6,4,180.49,c KL Rahul b AJ Tye,1
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,5,6,1,0,83.33,b GJ Maxwell,1
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,62,52,7,1,119.23,not out,1
33,2018-05-03,Chennai Super Kings,Eden Gardens,12,6,0,2,200.0,c SR Watson b L Ngidi,1
37,2018-05-06,Mumbai Indians,Wankhede Stadium,17,13,4,0,130.77,c JJ Bumrah b MJ McClenaghan,1
41,2018-05-09,Mumbai Indians,Eden Gardens,21,15,3,1,140.0,run out (),2
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,27,17,2,2,158.82,b AJ Tye,1
49,2018-05-15,Rajasthan Royals,Eden Gardens,45,42,5,1,107.14,c Anureet Singh b BA Stokes,2
54,2018-05-19,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,55,43,4,3,127.91,c MK Pandey b S Kaul,1
58,2018-05-23,Rajasthan Royals,Eden Gardens,18,22,2,0,81.82,c & b S Gopal,2
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,48,31,6,2,154.84,lbw b Rashid Khan,1
