innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,7,2.2
1,Rajasthan Royals,2,SR Watson,76,8.5
1,Rajasthan Royals,3,R Dravid,117,14.2
1,Rajasthan Royals,4,AL Menaria,133,16.6
1,Rajasthan Royals,5,BJ Hodge,176,20.4
1,Rajasthan Royals,6,STR Binny,177,20.6
2,Kings XI Punjab,1,Mandeep Singh,8,2.3
2,Kings XI Punjab,2,N Saini,29,6.3
2,Kings XI Punjab,3,DJ Hussey,55,8.3
2,Kings XI Punjab,4,SE Marsh,59,9.3
2,Kings XI Punjab,5,Azhar Mahmood,95,15.5
2,Kings XI Punjab,6,Gurkeerat Singh,112,17.3
2,Kings XI Punjab,7,PP Chawla,120,18.3
2,Kings XI Punjab,8,RJ Harris,123,19.2
