innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,10,8,2,0,125.0,c S Dube b TU Deshpande,1
1,Rajasthan Royals,JC Buttler,52,36,1,3,144.44,b MM Ali,2
1,Rajasthan Royals,D Padikkal,38,26,5,0,146.15,c DP Conway b RA Jadeja,3
1,Rajasthan Royals,SV Samson,0,2,0,0,0.0,b RA Jadeja,4
1,Rajasthan Royals,R Ashwin,30,22,1,2,136.36,c SSB Magala b Akash Singh,5
1,Rajasthan Royals,SO Hetmyer,30,18,2,2,166.67,not out,6
1,Rajasthan Royals,Dhruv Jurel,4,6,0,0,66.67,c S Dube b Akash Singh,7
1,Rajasthan Royals,JO Holder,0,1,0,0,0.0,c DP Conway b TU Deshpande,8
1,Rajasthan Royals,A Zampa,1,1,0,0,100.0,"run out (MS Dhoni, M Theekshana)",9
2,Chennai Super Kings,RD Gaikwad,8,10,1,0,80.0,c YBK Jaiswal b Sandeep Sharma,1
2,Chennai Super Kings,DP Conway,50,38,6,0,131.58,c YBK Jaiswal b YS Chahal,2
2,Chennai Super Kings,AM Rahane,31,19,2,1,163.16,lbw b R Ashwin,3
2,Chennai Super Kings,S Dube,8,9,1,0,88.89,lbw b R Ashwin,4
2,Chennai Super Kings,MM Ali,7,10,0,0,70.0,c Sandeep Sharma b A Zampa,5
2,Chennai Super Kings,AT Rayudu,1,2,0,0,50.0,c SO Hetmyer b YS Chahal,6
2,Chennai Super Kings,RA Jadeja,25,15,1,2,166.67,not out,7
2,Chennai Super Kings,MS Dhoni,32,17,1,3,188.24,not out,8
