innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,YBK Jaiswal,11,2.4
1,Rajasthan Royals,2,D Padikkal,88,9.3
1,Rajasthan Royals,3,SV Samson,88,9.5
1,Rajasthan Royals,4,R Ashwin,135,15.6
1,Rajasthan Royals,5,JC Buttler,142,17.2
1,Rajasthan Royals,6,Dhruv Jurel,167,19.6
1,Rajasthan Royals,7,JO Holder,174,20.5
1,Rajasthan Royals,8,A Zampa,175,20.6
2,Chennai Super Kings,1,RD Gaikwad,10,3.2
2,Chennai Super Kings,2,AM Rahane,78,10.3
2,Chennai Super Kings,3,S Dube,92,12.4
2,Chennai Super Kings,4,MM Ali,102,14.5
2,Chennai Super Kings,5,AT Rayudu,103,15.1
2,Chennai Super Kings,6,DP Conway,113,15.6
