match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2012-04-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,15,2,3.75,11,2,0
3,2012-04-06,Pune Warriors,Wankhede Stadium,4.0,0,31,1,7.75,3,2,0
9,2012-04-09,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,33,2,8.25,7,2,0
12,2012-04-11,Rajasthan Royals,Wankhede Stadium,4.0,0,44,4,11.0,8,1,1
19,2012-04-16,Delhi Daredevils,Wankhede Stadium,0.5,0,6,0,7.2,2,3,0
28,2012-04-22,Kings XI Punjab,Wankhede Stadium,4.0,0,14,2,3.5,14,0,0
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,27,0,9.0,5,0,0
36,2012-04-27,Delhi Daredevils,Feroz Shah Kotla,1.0,0,23,0,23.0,0,1,0
54,2012-05-09,Royal Challengers Bangalore,Wankhede Stadium,3.0,0,33,0,11.0,3,1,0
58,2012-05-12,Kolkata Knight Riders,Eden Gardens,4.0,0,29,1,7.25,6,1,0
62,2012-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,20,1,6.67,8,3,0
65,2012-05-16,Kolkata Knight Riders,Wankhede Stadium,3.0,0,20,1,6.67,7,3,0
72,2012-05-20,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,29,1,9.67,7,3,0
74,2012-05-23,Chennai Super Kings,M Chinnaswamy Stadium,3.0,0,26,1,8.67,4,0,0
