innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,45,3,30,9.0,5,7
1,Delhi Capitals,middle,87,2,54,9.67,10,11
1,Delhi Capitals,powerplay,51,1,36,8.5,7,11
2,Chennai Super Kings,death,52,0,30,10.4,4,4
2,Chennai Super Kings,middle,60,2,54,6.67,4,15
2,Chennai Super Kings,powerplay,46,3,36,7.67,4,12
