match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2014-04-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,4.0,0,22,2,5.5,7,0,0
7,2014-04-20,Kings XI Punjab,Sharjah Cricket Stadium,3.0,0,38,0,12.67,2,1,0
10,2014-04-23,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,13,2,3.25,11,0,0
14,2014-04-26,Royal Challengers Bangalore,Sheikh Zayed Stadium,1.0,0,7,1,7.0,2,0,0
19,2014-04-29,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,29,1,7.25,6,1,0
23,2014-05-03,Delhi Daredevils,Feroz Shah Kotla,3.0,0,21,0,7.0,4,0,0
25,2014-05-05,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",3.0,0,30,0,10.0,1,0,0
30,2014-05-08,Sunrisers Hyderabad,"Sardar Patel Stadium, Motera",4.0,0,23,3,5.75,6,0,0
35,2014-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,1.0,0,13,0,13.0,0,0,0
37,2014-05-13,Chennai Super Kings,JSCA International Stadium Complex,4.0,0,30,1,7.5,6,1,0
41,2014-05-15,Delhi Daredevils,"Sardar Patel Stadium, Motera",3.0,0,18,2,6.0,7,1,0
44,2014-05-19,Mumbai Indians,"Sardar Patel Stadium, Motera",4.0,0,39,0,9.75,4,0,0
