innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,3,2,Chennai Super Kings,Q de Kock,DL Chahar,RK Illingworth,,upheld,False
2,14,1,Mumbai Indians,KA Pollard,JR Hazlewood,Nitin Menon,,struck down,False
