innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,BB McCullum,41,43,5,0,95.35,c JD Ryder b WD Parnell,1
1,Kolkata Knight Riders,G Gambhir,10,12,1,0,83.33,c A Nehra b WD Parnell,2
1,Kolkata Knight Riders,JH Kallis,13,18,1,0,72.22,b MJ Clarke,3
1,Kolkata Knight Riders,Shakib Al Hasan,42,30,3,2,140.0,b B Kumar,4
1,Kolkata Knight Riders,MK Tiwary,8,9,0,0,88.89,not out,5
1,Kolkata Knight Riders,YK Pathan,15,10,2,0,150.0,not out,6
2,Pune Warriors,RV Uthappa,8,8,1,0,100.0,c MK Tiwary b Iqbal Abdulla,1
2,Pune Warriors,JD Ryder,22,24,0,2,91.67,b YK Pathan,2
2,Pune Warriors,MJ Clarke,13,18,0,0,72.22,st BB McCullum b YK Pathan,3
2,Pune Warriors,SC Ganguly,5,8,0,0,62.5,lbw b Shakib Al Hasan,4
2,Pune Warriors,AP Majumdar,17,22,0,0,77.27,st BB McCullum b Shakib Al Hasan,5
2,Pune Warriors,CJ Ferguson,12,18,0,0,66.67,c JH Kallis b R Bhatia,6
2,Pune Warriors,Harpreet Singh,6,6,0,0,100.0,c & b SP Narine,7
2,Pune Warriors,WD Parnell,3,5,0,0,60.0,c LR Shukla b L Balaji,8
2,Pune Warriors,B Kumar,3,6,0,0,50.0,not out,9
2,Pune Warriors,AG Murtaza,3,5,0,0,60.0,not out,10
