innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,A Nehra,4.0,0,35,0,8.75,8,0,0
1,Pune Warriors,AG Murtaza,2.0,0,11,0,5.5,5,0,0
1,Pune Warriors,B Kumar,4.0,0,23,1,5.75,10,0,0
1,Pune Warriors,MJ Clarke,4.0,0,27,1,6.75,7,0,0
1,Pune Warriors,SC Ganguly,2.0,0,17,0,8.5,3,0,1
1,Pune Warriors,WD Parnell,4.0,0,18,2,4.5,12,0,1
2,Kolkata Knight Riders,Iqbal Abdulla,3.0,0,20,1,6.67,7,1,0
2,Kolkata Knight Riders,L Balaji,4.0,0,20,1,5.0,9,2,0
2,Kolkata Knight Riders,R Bhatia,3.0,0,14,1,4.67,5,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,15,1,3.75,12,0,0
2,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,18,2,4.5,11,0,0
2,Kolkata Knight Riders,YK Pathan,2.0,0,12,2,6.0,3,1,0
