innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,BB McCullum,11,15,G Gambhir,10,12,21,27
1,Kolkata Knight Riders,2,JH Kallis,13,18,BB McCullum,5,8,19,25
1,Kolkata Knight Riders,3,Shakib Al Hasan,37,25,BB McCullum,25,20,67,45
1,Kolkata Knight Riders,4,MK Tiwary,5,5,Shakib Al Hasan,5,5,10,10
1,Kolkata Knight Riders,5,YK Pathan,15,10,MK Tiwary,3,4,19,13
2,Pune Warriors,1,RV Uthappa,8,8,JD Ryder,1,6,11,14
2,Pune Warriors,2,MJ Clarke,13,18,JD Ryder,21,14,40,32
2,Pune Warriors,3,SC Ganguly,4,6,JD Ryder,0,4,5,10
2,Pune Warriors,4,AP Majumdar,5,6,SC Ganguly,1,2,6,8
2,Pune Warriors,5,CJ Ferguson,11,15,AP Majumdar,12,16,24,31
2,Pune Warriors,6,Harpreet Singh,5,4,CJ Ferguson,1,3,6,7
2,Pune Warriors,7,WD Parnell,2,3,Harpreet Singh,1,2,3,5
2,Pune Warriors,8,B Kumar,1,2,WD Parnell,1,2,2,4
2,Pune Warriors,9,B Kumar,2,4,AG Murtaza,3,5,5,9
