innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,35,2,30,7.0,2,8
1,Kolkata Knight Riders,middle,74,1,54,8.22,8,15
1,Kolkata Knight Riders,powerplay,27,1,36,4.5,4,22
2,Pune Warriors,death,20,4,30,4.0,0,11
2,Pune Warriors,middle,40,3,54,4.44,0,20
2,Pune Warriors,powerplay,42,1,36,7.0,3,16
