match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2012-04-07,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,20,17,3,0,117.65,b RA Jadeja,3
9,2012-04-09,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,5,0,0,20.0,c RG Sharma b MM Patel,1
23,2012-04-19,Delhi Daredevils,Feroz Shah Kotla,45,27,5,1,166.67,c DPMD Jayawardene b S Nadeem,3
29,2012-04-22,Kolkata Knight Riders,Barabati Stadium,23,19,2,0,121.05,"run out (JH Kallis, R Bhatia)",3
35,2012-04-26,Pune Warriors,Subrata Roy Sahara Stadium,24,18,3,1,133.33,c MK Pandey b B Kumar,1
40,2012-04-29,Mumbai Indians,Wankhede Stadium,19,18,1,1,105.56,c MM Patel b RP Singh,1
42,2012-05-01,Pune Warriors,Barabati Stadium,0,1,0,0,0.0,b MN Samuels,1
46,2012-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,5,0,0,20.0,b JA Morkel,1
53,2012-05-08,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",17,13,1,1,130.77,b P Awana,3
61,2012-05-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",18,16,2,0,112.5,c Gurkeerat Singh b Azhar Mahmood,2
68,2012-05-18,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",10,5,1,0,200.0,not out,6
71,2012-05-20,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",16,21,1,0,76.19,c CH Gayle b R Vinay Kumar,6
