innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,E Lewis,7,3.1
1,Mumbai Indians,2,RG Sharma,20,4.5
1,Mumbai Indians,3,SA Yadav,98,13.3
1,Mumbai Indians,4,Ishan Kishan,113,15.4
2,Chennai Super Kings,1,SR Watson,27,4.4
2,Chennai Super Kings,2,SK Raina,42,6.6
2,Chennai Super Kings,3,AT Rayudu,42,7.3
2,Chennai Super Kings,4,MS Dhoni,51,9.3
2,Chennai Super Kings,5,RA Jadeja,75,12.6
2,Chennai Super Kings,6,DL Chahar,84,13.6
2,Chennai Super Kings,7,Harbhajan Singh,105,15.5
2,Chennai Super Kings,8,MA Wood,118,17.3
2,Chennai Super Kings,9,DJ Bravo,159,19.6
