innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,RG Sharma,15,18,1,1,83.33,c AT Rayudu b SR Watson,1
1,Mumbai Indians,E Lewis,0,2,0,0,0.0,lbw b DL Chahar,2
1,Mumbai Indians,Ishan Kishan,40,29,4,1,137.93,c MA Wood b Imran Tahir,3
1,Mumbai Indians,SA Yadav,43,29,6,1,148.28,c Harbhajan Singh b SR Watson,4
1,Mumbai Indians,HH Pandya,22,20,2,0,110.0,not out,5
1,Mumbai Indians,KH Pandya,41,22,5,2,186.36,not out,6
2,Chennai Super Kings,SR Watson,16,14,1,1,114.29,c E Lewis b HH Pandya,1
2,Chennai Super Kings,AT Rayudu,22,19,4,0,115.79,lbw b M Markande,2
2,Chennai Super Kings,SK Raina,4,6,0,0,66.67,c & b HH Pandya,3
2,Chennai Super Kings,KM Jadhav,24,22,1,2,109.09,not out,4
2,Chennai Super Kings,MS Dhoni,5,5,0,0,100.0,lbw b M Markande,5
2,Chennai Super Kings,RA Jadeja,12,13,1,0,92.31,c SA Yadav b Mustafizur Rahman,6
2,Chennai Super Kings,DJ Bravo,68,30,3,7,226.67,c RG Sharma b JJ Bumrah,7
2,Chennai Super Kings,DL Chahar,0,1,0,0,0.0,st Ishan Kishan b M Markande,8
2,Chennai Super Kings,Harbhajan Singh,8,5,1,0,160.0,c JJ Bumrah b MJ McClenaghan,9
2,Chennai Super Kings,MA Wood,1,3,0,0,33.33,c Mustafizur Rahman b HH Pandya,10
2,Chennai Super Kings,Imran Tahir,2,2,0,0,100.0,not out,11
