innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,3,1,Mumbai Indians,E Lewis,DL Chahar,CB Gaffaney,,struck down,True
2,9,3,Mumbai Indians,MS Dhoni,M Markande,CB Gaffaney,,upheld,False
