innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,RV Uthappa,10,7,G Gambhir,5,6,15,13
1,Kolkata Knight Riders,2,MK Pandey,0,2,RV Uthappa,0,0,0,2
1,Kolkata Knight Riders,3,SA Yadav,2,3,RV Uthappa,4,3,6,6
1,Kolkata Knight Riders,4,Shakib Al Hasan,0,5,SA Yadav,2,9,3,14
1,Kolkata Knight Riders,5,YK Pathan,63,41,Shakib Al Hasan,66,44,134,85
2,Gujarat Lions,1,DR Smith,27,18,BB McCullum,10,15,42,33
2,Gujarat Lions,2,SK Raina,6,5,BB McCullum,19,9,25,14
2,Gujarat Lions,3,KD Karthik,41,23,SK Raina,8,13,49,36
2,Gujarat Lions,4,KD Karthik,10,6,AJ Finch,29,10,39,16
2,Gujarat Lions,5,RA Jadeja,3,7,AJ Finch,0,0,3,7
2,Gujarat Lions,6,RA Jadeja,6,2,DJ Bravo,0,0,6,2
