innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,RV Uthappa,14,10,3,0,140.0,c KD Karthik b DS Kulkarni,1
1,Kolkata Knight Riders,G Gambhir,5,6,0,0,83.33,b P Kumar,2
1,Kolkata Knight Riders,MK Pandey,0,2,0,0,0.0,c KD Karthik b P Kumar,3
1,Kolkata Knight Riders,SA Yadav,4,12,0,0,33.33,c SK Raina b DR Smith,4
1,Kolkata Knight Riders,Shakib Al Hasan,66,49,4,4,134.69,not out,5
1,Kolkata Knight Riders,YK Pathan,63,41,7,1,153.66,not out,6
2,Gujarat Lions,DR Smith,27,18,4,1,150.0,b Shakib Al Hasan,1
2,Gujarat Lions,BB McCullum,29,24,3,2,120.83,c MK Pandey b PP Chawla,2
2,Gujarat Lions,SK Raina,14,18,1,0,77.78,c GB Hogg b AD Russell,3
2,Gujarat Lions,KD Karthik,51,29,8,1,175.86,st RV Uthappa b GB Hogg,4
2,Gujarat Lions,AJ Finch,29,10,3,2,290.0,run out (MK Pandey),5
2,Gujarat Lions,RA Jadeja,9,9,0,1,100.0,not out,6
