innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,BB McCullum,12,2.5
1,Chennai Super Kings,2,DR Smith,70,9.5
1,Chennai Super Kings,3,SK Raina,124,13.5
1,Chennai Super Kings,4,MS Dhoni,132,15.1
1,Chennai Super Kings,5,RA Jadeja,135,16.2
1,Chennai Super Kings,6,DJ Bravo,156,18.3
1,Chennai Super Kings,7,R Ashwin,168,19.2
1,Chennai Super Kings,8,MM Sharma,177,20.4
2,Royal Challengers Bangalore,1,MS Bisla,31,4.3
2,Royal Challengers Bangalore,2,RR Rossouw,33,4.6
2,Royal Challengers Bangalore,3,KD Karthik,61,9.2
2,Royal Challengers Bangalore,4,AB de Villiers,85,12.3
2,Royal Challengers Bangalore,5,SN Khan,97,14.3
2,Royal Challengers Bangalore,6,V Kohli,123,17.1
2,Royal Challengers Bangalore,7,HV Patel,123,17.2
2,Royal Challengers Bangalore,8,D Wiese,154,20.6
