innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Lucknow Super Giants,1,1,KL Rahul,Gurnoor Brar,KR Mayers,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,2,KR Mayers,Gurnoor Brar,KL Rahul,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,3,KL Rahul,Gurnoor Brar,KR Mayers,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,4,KL Rahul,Gurnoor Brar,KR Mayers,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,5,KL Rahul,Gurnoor Brar,KR Mayers,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,6,KL Rahul,Gurnoor Brar,KR Mayers,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,1,KR Mayers,Arshdeep Singh,KL Rahul,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,2.wides,KR Mayers,Arshdeep Singh,KL Rahul,0,1,1,wides,1,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,2,KR Mayers,Arshdeep Singh,KL Rahul,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,3,KR Mayers,Arshdeep Singh,KL Rahul,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,4,KR Mayers,Arshdeep Singh,KL Rahul,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,5,KR Mayers,Arshdeep Singh,KL Rahul,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,6,KR Mayers,Arshdeep Singh,KL Rahul,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,1,KL Rahul,Gurnoor Brar,KR Mayers,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,2,KL Rahul,Gurnoor Brar,KR Mayers,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,3.noballs,KR Mayers,Gurnoor Brar,KL Rahul,0,1,1,noballs,0,1,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,3,KR Mayers,Gurnoor Brar,KL Rahul,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,4,KR Mayers,Gurnoor Brar,KL Rahul,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,5,KR Mayers,Gurnoor Brar,KL Rahul,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,6,KR Mayers,Gurnoor Brar,KL Rahul,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,1,KL Rahul,K Rabada,KR Mayers,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,2,KL Rahul,K Rabada,KR Mayers,0,0,0,,0,0,0,0,0,True,caught,KL Rahul,M Shahrukh Khan,powerplay
1,Lucknow Super Giants,4,3,A Badoni,K Rabada,KR Mayers,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,4,A Badoni,K Rabada,KR Mayers,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,5,A Badoni,K Rabada,KR Mayers,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,6,A Badoni,K Rabada,KR Mayers,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,1,KR Mayers,Sikandar Raza,A Badoni,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,2,KR Mayers,Sikandar Raza,A Badoni,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,3,KR Mayers,Sikandar Raza,A Badoni,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,4,KR Mayers,Sikandar Raza,A Badoni,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,5,KR Mayers,Sikandar Raza,A Badoni,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,6,KR Mayers,Sikandar Raza,A Badoni,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,1,KR Mayers,K Rabada,A Badoni,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,2.noballs,KR Mayers,K Rabada,A Badoni,6,1,7,noballs,0,1,0,0,0,False,,,,powerplay
