innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,54,1,13.5,4,2,0
1,Punjab Kings,Gurnoor Brar,3.0,0,42,0,14.0,7,1,2
1,Punjab Kings,K Rabada,4.0,0,52,2,13.0,11,2,2
1,Punjab Kings,LS Livingstone,1.0,0,19,1,19.0,1,0,0
1,Punjab Kings,RD Chahar,4.0,0,29,0,7.25,7,0,0
1,Punjab Kings,SM Curran,3.0,0,38,1,12.67,5,0,0
1,Punjab Kings,Sikandar Raza,1.0,0,17,0,17.0,2,0,0
2,Lucknow Super Giants,A Badoni,0.1,0,0,0,0.0,1,0,0
2,Lucknow Super Giants,A Mishra,2.0,0,23,0,11.5,1,0,0
2,Lucknow Super Giants,Avesh Khan,2.0,0,28,0,14.0,1,0,0
2,Lucknow Super Giants,KH Pandya,1.0,0,13,0,13.0,2,1,0
2,Lucknow Super Giants,KR Mayers,1.0,0,4,0,4.0,5,0,0
2,Lucknow Super Giants,MP Stoinis,1.5,0,21,1,11.45,4,4,0
2,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,30,3,7.5,10,1,1
2,Lucknow Super Giants,Ravi Bishnoi,4.0,0,41,2,10.25,8,0,1
2,Lucknow Super Giants,Yash Thakur,3.5,0,37,4,9.65,8,1,0
