innings,team,wicket_number,player_out,score,over
1,Lucknow Super Giants,1,KL Rahul,41,4.2
1,Lucknow Super Giants,2,KR Mayers,74,6.5
1,Lucknow Super Giants,3,A Badoni,163,14.3
1,Lucknow Super Giants,4,MP Stoinis,239,19.2
1,Lucknow Super Giants,5,N Pooran,251,20.4
2,Punjab Kings,1,S Dhawan,3,1.5
2,Punjab Kings,2,P Simran Singh,31,4.4
2,Punjab Kings,3,Sikandar Raza,109,12.3
2,Punjab Kings,4,Atharva Taide,127,13.6
2,Punjab Kings,5,LS Livingstone,152,16.2
2,Punjab Kings,6,SM Curran,178,17.6
2,Punjab Kings,7,JM Sharma,192,18.5
2,Punjab Kings,8,RD Chahar,193,18.6
2,Punjab Kings,9,K Rabada,197,19.4
2,Punjab Kings,10,M Shahrukh Khan,201,20.5
