innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,BB McCullum,35,6.2
1,Chennai Super Kings,2,DR Smith,59,8.2
1,Chennai Super Kings,3,SK Raina,64,9.2
1,Chennai Super Kings,4,F du Plessis,71,11.1
1,Chennai Super Kings,5,MS Dhoni,74,12.1
1,Chennai Super Kings,6,M Manhas,101,15.5
2,Rajasthan Royals,1,AM Nayar,10,2.3
2,Rajasthan Royals,2,AM Rahane,37,6.2
2,Rajasthan Royals,3,SR Watson,44,7.4
2,Rajasthan Royals,4,SV Samson,44,7.5
2,Rajasthan Royals,5,STR Binny,63,11.5
2,Rajasthan Royals,6,SPD Smith,75,13.6
2,Rajasthan Royals,7,JP Faulkner,80,14.3
2,Rajasthan Royals,8,TG Southee,85,15.2
2,Rajasthan Royals,9,R Bhatia,113,19.3
2,Rajasthan Royals,10,PV Tambe,133,20.5
