match_number,date,opponent,catches,stumpings,run_outs
30,2019-04-14,Sunrisers Hyderabad,2,0,0
58,2019-05-08,Sunrisers Hyderabad,1,0,0
59,2019-05-10,Chennai Super Kings,2,0,0
