innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,KL Rahul,24,20,CH Gayle,28,20,54,40
1,Kings XI Punjab,2,Yuvraj Singh,6,10,CH Gayle,22,20,34,30
1,Kings XI Punjab,3,Yuvraj Singh,8,4,KK Nair,0,1,8,5
1,Kings XI Punjab,4,AR Patel,13,10,KK Nair,23,11,36,21
1,Kings XI Punjab,5,MP Stoinis,2,3,AR Patel,0,2,3,5
1,Kings XI Punjab,6,MP Stoinis,17,10,MA Agarwal,11,7,29,17
1,Kings XI Punjab,7,MP Stoinis,10,2,R Ashwin,0,0,10,2
2,Mumbai Indians,1,SA Yadav,28,21,E Lewis,10,13,38,34
2,Mumbai Indians,2,Ishan Kishan,12,15,SA Yadav,29,21,42,36
2,Mumbai Indians,3,HH Pandya,7,4,Ishan Kishan,13,4,20,8
2,Mumbai Indians,4,HH Pandya,16,9,RG Sharma,4,6,20,15
2,Mumbai Indians,5,KH Pandya,31,12,RG Sharma,20,9,56,21
