innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,M Vijay,28,14,ML Hayden,34,21,62,35
1,Chennai Super Kings,2,SK Raina,13,7,M Vijay,8,8,21,15
1,Chennai Super Kings,3,JA Morkel,62,34,M Vijay,85,32,152,66
1,Chennai Super Kings,4,M Vijay,6,2,MS Dhoni,0,0,6,2
1,Chennai Super Kings,5,MS Dhoni,0,1,S Badrinath,0,0,0,1
1,Chennai Super Kings,6,S Badrinath,4,1,S Anirudha,0,0,5,1
2,Rajasthan Royals,1,MJ Lumb,37,26,NV Ojha,25,18,69,44
2,Rajasthan Royals,2,NV Ojha,7,2,YK Pathan,4,2,11,4
2,Rajasthan Royals,3,SR Watson,60,25,NV Ojha,34,19,97,43
2,Rajasthan Royals,4,FY Fazal,4,5,NV Ojha,9,7,15,12
2,Rajasthan Royals,5,NV Ojha,8,4,AA Jhunjhunwala,7,4,18,8
2,Rajasthan Royals,6,AS Raut,2,4,NV Ojha,11,5,13,9
