match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2014-04-19,Mumbai Indians,Dubai International Cricket Stadium,45,48,3,1,93.75,not out,5
11,2014-04-24,Kolkata Knight Riders,Sharjah Cricket Stadium,11,12,1,0,91.67,c CA Lynn b R Vinay Kumar,5
14,2014-04-26,Rajasthan Royals,Sheikh Zayed Stadium,0,1,0,0,0.0,b KW Richardson,5
18,2014-04-28,Kings XI Punjab,Dubai International Cricket Stadium,17,15,2,0,113.33,c GJ Maxwell b R Dhawan,5
24,2014-05-04,Sunrisers Hyderabad,M Chinnaswamy Stadium,89,41,6,8,217.07,not out,5
27,2014-05-06,Mumbai Indians,Wankhede Stadium,9,7,2,0,128.57,b JJ Bumrah,4
31,2014-05-09,Kings XI Punjab,M Chinnaswamy Stadium,53,26,1,5,203.85,c AR Patel b L Balaji,5
35,2014-05-11,Rajasthan Royals,M Chinnaswamy Stadium,58,32,1,5,181.25,c AM Rahane b JP Faulkner,4
38,2014-05-13,Delhi Daredevils,M Chinnaswamy Stadium,33,17,4,1,194.12,b S Kaul,4
42,2014-05-18,Chennai Super Kings,JSCA International Stadium Complex,28,14,1,3,200.0,c RA Jadeja b DJ Hussey,4
46,2014-05-20,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",29,17,2,1,170.59,b B Kumar,5
49,2014-05-22,Kolkata Knight Riders,Eden Gardens,13,13,1,0,100.0,b SP Narine,5
53,2014-05-24,Chennai Super Kings,M Chinnaswamy Stadium,10,6,2,0,166.67,b A Nehra,6
