match_number,date,opponent,catches,stumpings,run_outs
22,2020-10-08,Kings XI Punjab,1,0,0
29,2020-10-13,Chennai Super Kings,1,0,0
47,2020-10-27,Delhi Capitals,1,0,0
52,2020-10-31,Royal Challengers Bangalore,2,0,0
56,2020-11-03,Mumbai Indians,1,0,0
