innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,25,1,6.25,10,1,0
1,Sunrisers Hyderabad,CJ Jordan,4.0,0,31,0,7.75,10,1,0
1,Sunrisers Hyderabad,DJ Hooda,2.0,0,16,0,8.0,4,1,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,55,1,13.75,8,0,0
1,Sunrisers Hyderabad,S Kaul,4.0,0,33,1,8.25,4,0,0
1,Sunrisers Hyderabad,Shakib Al Hasan,2.0,0,28,0,14.0,2,0,0
2,Kings XI Punjab,AJ Tye,4.0,0,23,2,5.75,9,0,0
2,Kings XI Punjab,BB Sran,4.0,0,22,0,5.5,11,3,1
2,Kings XI Punjab,MM Sharma,4.0,0,51,2,12.75,3,1,0
2,Kings XI Punjab,Mujeeb Ur Rahman,4.0,0,27,0,6.75,5,1,0
2,Kings XI Punjab,R Ashwin,4.0,0,53,0,13.25,1,4,0
