match_number,date,opponent,catches,stumpings,run_outs
12,2017-04-14,Royal Challengers Bangalore,0,0,1
35,2017-04-29,Gujarat Lions,0,0,1
38,2017-05-01,Royal Challengers Bangalore,1,0,0
57,2017-05-16,Rising Pune Supergiant,0,0,1
