match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
9,2017-04-11,Delhi Daredevils,Maharashtra Cricket Association Stadium,10,5,2,0,200.0,c S Nadeem b CH Morris,4
13,2017-04-14,Gujarat Lions,Saurashtra Cricket Association Stadium,33,17,3,2,194.12,c AJ Finch b AJ Tye,2
17,2017-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,31,23,3,1,134.78,c V Kohli b P Negi,2
24,2017-04-22,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,59,41,6,3,143.9,run out (Rashid Khan),2
28,2017-04-24,Mumbai Indians,Wankhede Stadium,45,31,3,2,145.16,c KA Pollard b KV Sharma,2
30,2017-04-26,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,38,23,7,0,165.22,b PP Chawla,2
34,2017-04-29,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,37,28,4,1,132.14,c KM Jadhav b P Negi,2
39,2017-05-01,Gujarat Lions,Maharashtra Cricket Association Stadium,6,7,1,0,85.71,run out (AJ Finch),2
41,2017-05-03,Kolkata Knight Riders,Eden Gardens,93,52,9,7,178.85,c R Powell b CR Woakes,2
44,2017-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1,4,0,0,25.0,run out (Bipul Sharma),2
52,2017-05-12,Delhi Daredevils,Feroz Shah Kotla,7,6,1,0,116.67,c RR Pant b Z Khan,2
55,2017-05-14,Kings XI Punjab,Maharashtra Cricket Association Stadium,28,20,4,1,140.0,b AR Patel,2
57,2017-05-16,Mumbai Indians,Wankhede Stadium,0,2,0,0,0.0,b MJ McClenaghan,2
60,2017-05-21,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",3,8,0,0,37.5,lbw b JJ Bumrah,2
