match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2017-04-05,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",40,31,5,0,129.03,c Sachin Baby b STR Binny,2
6,2017-04-09,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",9,9,0,1,100.0,c BB McCullum b P Kumar,2
10,2017-04-12,Mumbai Indians,Wankhede Stadium,48,43,5,1,111.63,b MJ McClenaghan,1
14,2017-04-15,Kolkata Knight Riders,Eden Gardens,23,22,4,0,104.55,c C de Grandhomme b YK Pathan,2
19,2017-04-17,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",15,15,1,0,100.0,c WP Saha b MM Sharma,2
21,2017-04-19,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",70,50,7,1,140.0,c AD Mathews b CH Morris,2
24,2017-04-22,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,30,29,5,0,103.45,c RA Tripathi b Imran Tahir,2
33,2017-04-28,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",77,48,9,1,160.42,c GJ Maxwell b MM Sharma,2
37,2017-04-30,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",29,30,2,1,96.67,run out (Kuldeep Yadav),2
40,2017-05-02,Delhi Daredevils,Feroz Shah Kotla,28,17,4,1,164.71,c SS Iyer b A Mishra,2
44,2017-05-06,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",19,12,2,1,158.33,b BA Stokes,2
48,2017-05-08,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",62,46,4,2,134.78,not out,2
53,2017-05-13,Gujarat Lions,Green Park,18,11,4,0,163.64,c JP Faulkner b P Kumar,2
58,2017-05-17,Kolkata Knight Riders,M Chinnaswamy Stadium,11,13,1,0,84.62,c RV Uthappa b UT Yadav,2
