innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,DA Warner,11,2.2
1,Delhi Daredevils,2,UBT Chand,11,2.4
1,Delhi Daredevils,3,V Sehwag,27,5.4
1,Delhi Daredevils,4,AJ Finch,40,7.6
1,Delhi Daredevils,5,NV Ojha,82,15.2
1,Delhi Daredevils,6,IK Pathan,82,15.3
1,Delhi Daredevils,7,Y Venugopal Rao,88,16.2
1,Delhi Daredevils,8,M Morkel,88,16.4
1,Delhi Daredevils,9,UT Yadav,90,17.3
1,Delhi Daredevils,10,AB Dinda,95,18.4
2,Mumbai Indians,1,DJ Jacobs,1,2.2
2,Mumbai Indians,2,AT Rayudu,31,7.1
