innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,AM Rahane,10,15,0,1,66.67,c AK Markram b Mohsin Khan,1
1,Kolkata Knight Riders,TL Seifert,0,3,0,0,0.0,c MD Choudhary b Mohsin Khan,2
1,Kolkata Knight Riders,A Raghuvanshi,9,8,1,0,112.5,obstructing the field,3
1,Kolkata Knight Riders,C Green,34,21,0,3,161.9,c RR Pant b Mohsin Khan,4
1,Kolkata Knight Riders,R Powell,1,4,0,0,25.0,c RR Pant b Mohsin Khan,5
1,Kolkata Knight Riders,RK Singh,83,51,7,5,162.75,not out,6
1,Kolkata Knight Riders,AS Roy,0,1,0,0,0.0,c A Badoni b Mohsin Khan,7
1,Kolkata Knight Riders,Ramandeep Singh,6,11,0,0,54.55,c MR Marsh b GF Linde,8
1,Kolkata Knight Riders,SP Narine,4,6,0,0,66.67,not out,9
2,Lucknow Super Giants,AK Markram,31,27,2,1,114.81,c RK Singh b C Green,1
2,Lucknow Super Giants,MR Marsh,2,3,0,0,66.67,c R Powell b VG Arora,2
2,Lucknow Super Giants,RR Pant,42,38,4,1,110.53,c TL Seifert b SP Narine,3
2,Lucknow Super Giants,N Pooran,9,12,0,1,75.0,c SP Narine b CV Varun,4
2,Lucknow Super Giants,A Badoni,24,19,0,2,126.32,c AS Roy b CV Varun,5
2,Lucknow Super Giants,MD Choudhary,1,2,0,0,50.0,c RK Singh b AS Roy,6
2,Lucknow Super Giants,Himmat Singh,19,10,2,1,190.0,c RK Singh b Kartik Tyagi,7
2,Lucknow Super Giants,GF Linde,8,4,2,0,200.0,c RK Singh b VG Arora,8
2,Lucknow Super Giants,Mohammed Shami,11,6,1,1,183.33,not out,9
2,Lucknow Super Giants,Prince Yadav,0,1,0,0,0.0,not out,10
