innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,KL Rahul,68,50,MA Agarwal,106,50,183,99
1,Kings XI Punjab,2,KL Rahul,1,4,GJ Maxwell,10,5,11,9
1,Kings XI Punjab,3,GJ Maxwell,3,4,N Pooran,25,8,29,12
2,Rajasthan Royals,1,JC Buttler,4,7,SPD Smith,12,7,19,14
2,Rajasthan Royals,2,SV Samson,41,20,SPD Smith,38,20,81,40
2,Rajasthan Royals,3,R Tewatia,14,21,SV Samson,44,22,61,43
2,Rajasthan Royals,4,RV Uthappa,9,4,R Tewatia,33,8,42,12
2,Rajasthan Royals,5,JC Archer,13,3,R Tewatia,6,2,19,5
2,Rajasthan Royals,6,R Parag,0,2,JC Archer,0,0,0,2
2,Rajasthan Royals,7,TK Curran,4,1,JC Archer,0,0,4,1
