innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,44,4,30,8.8,4,12
1,Chennai Super Kings,middle,105,1,54,11.67,12,8
1,Chennai Super Kings,powerplay,56,0,36,9.33,4,10
2,Royal Challengers Bangalore,death,40,1,30,8.0,4,10
2,Royal Challengers Bangalore,middle,60,5,54,6.67,5,20
2,Royal Challengers Bangalore,powerplay,47,2,36,7.83,6,12
