innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,Ishan Kishan,8,8,1,0,100.0,c Harpreet Brar b K Rabada,1
1,Mumbai Indians,RG Sharma,36,25,2,3,144.0,c Harpreet Brar b SM Curran,2
1,Mumbai Indians,SA Yadav,78,53,7,3,147.17,c P Simran Singh b SM Curran,3
1,Mumbai Indians,Tilak Varma,34,18,2,2,188.89,not out,4
1,Mumbai Indians,HH Pandya,10,6,0,1,166.67,c Harpreet Brar b HV Patel,5
1,Mumbai Indians,TH David,14,7,2,1,200.0,c SM Curran b HV Patel,6
1,Mumbai Indians,R Shepherd,1,2,0,0,50.0,c Shashank Singh b HV Patel,7
1,Mumbai Indians,Mohammad Nabi,0,1,0,0,0.0,run out (HV Patel),8
2,Punjab Kings,SM Curran,6,7,1,0,85.71,c Ishan Kishan b JJ Bumrah,1
2,Punjab Kings,P Simran Singh,0,1,0,0,0.0,c Ishan Kishan b G Coetzee,2
2,Punjab Kings,RR Rossouw,1,3,0,0,33.33,b JJ Bumrah,3
2,Punjab Kings,LS Livingstone,1,2,0,0,50.0,c & b G Coetzee,4
2,Punjab Kings,Harpreet Singh,13,15,2,0,86.67,c & b S Gopal,5
2,Punjab Kings,Shashank Singh,41,25,2,3,164.0,c Tilak Varma b JJ Bumrah,6
2,Punjab Kings,JM Sharma,9,9,1,0,100.0,lbw b Akash Madhwal,7
2,Punjab Kings,Ashutosh Sharma,61,28,2,7,217.86,c Mohammad Nabi b G Coetzee,8
2,Punjab Kings,Harpreet Brar,21,20,2,1,105.0,c Mohammad Nabi b HH Pandya,9
2,Punjab Kings,HV Patel,1,4,0,0,25.0,not out,10
2,Punjab Kings,K Rabada,8,3,0,1,266.67,"run out (Ishan Kishan, Mohammad Nabi)",11
