innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,62,5,30,12.4,8,9
1,Mumbai Indians,middle,76,1,54,8.44,7,12
1,Mumbai Indians,powerplay,54,1,36,9.0,9,13
2,Punjab Kings,death,72,3,41,10.54,9,17
2,Punjab Kings,middle,71,3,40,10.65,8,10
2,Punjab Kings,powerplay,40,4,34,7.06,5,17
