innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,5,4,Mumbai Indians,RG Sharma,HV Patel,VA Kulkarni,wicket,upheld,False
1,16,2,Mumbai Indians,SA Yadav,K Rabada,A Nand Kishore,wicket,upheld,False
1,20,1,Punjab Kings,TH David,HV Patel,A Nand Kishore,wicket,struck down,False
2,2,6,Mumbai Indians,SM Curran,JJ Bumrah,A Nand Kishore,wicket,upheld,False
2,10,2,Punjab Kings,JM Sharma,Akash Madhwal,A Nand Kishore,wicket,struck down,True
