innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,PC Valthaty,11,12,AC Gilchrist,9,9,21,21
1,Kings XI Punjab,2,SE Marsh,46,28,PC Valthaty,51,37,102,65
1,Kings XI Punjab,3,PC Valthaty,0,1,KD Karthik,0,0,0,1
1,Kings XI Punjab,4,DJ Hussey,3,4,KD Karthik,9,9,15,13
1,Kings XI Punjab,5,Mandeep Singh,11,7,KD Karthik,7,5,18,12
1,Kings XI Punjab,6,RJ Harris,1,1,KD Karthik,11,5,12,6
1,Kings XI Punjab,7,PP Chawla,1,1,RJ Harris,1,1,2,2
2,Delhi Daredevils,1,NV Ojha,28,28,DA Warner,15,20,52,48
2,Delhi Daredevils,2,DA Warner,14,9,Y Venugopal Rao,1,2,15,11
2,Delhi Daredevils,3,Y Venugopal Rao,1,2,S Sriram,4,7,5,9
2,Delhi Daredevils,4,Y Venugopal Rao,14,9,IK Pathan,3,6,18,15
2,Delhi Daredevils,5,JR Hopes,2,2,IK Pathan,0,1,2,3
2,Delhi Daredevils,6,JR Hopes,5,5,TR Birt,0,0,5,5
2,Delhi Daredevils,7,Y Nagar,2,4,TR Birt,16,11,19,15
2,Delhi Daredevils,8,Y Nagar,8,3,M Morkel,3,2,12,5
2,Delhi Daredevils,9,VR Aaron,0,5,M Morkel,13,4,13,9
