innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,CH Gayle,0,3,0,0,0.0,c JP Duminy b Z Khan,1
1,Royal Challengers Bangalore,V Kohli,79,48,7,3,164.58,c SS Iyer b Mohammed Shami,2
1,Royal Challengers Bangalore,AB de Villiers,55,33,9,1,166.67,c Mohammed Shami b CR Brathwaite,3
1,Royal Challengers Bangalore,SR Watson,33,19,2,3,173.68,c CH Morris b Mohammed Shami,4
1,Royal Challengers Bangalore,SN Khan,1,2,0,0,50.0,run out (Mohammed Shami),5
1,Royal Challengers Bangalore,KM Jadhav,9,11,1,0,81.82,not out,6
1,Royal Challengers Bangalore,D Wiese,5,4,0,0,125.0,not out,7
2,Delhi Daredevils,Q de Kock,108,51,15,3,211.76,c KM Jadhav b SR Watson,1
2,Delhi Daredevils,SS Iyer,0,4,0,0,0.0,c D Wiese b S Aravind,2
2,Delhi Daredevils,SV Samson,9,14,0,0,64.29,c YS Chahal b SR Watson,3
2,Delhi Daredevils,KK Nair,54,42,6,1,128.57,not out,4
2,Delhi Daredevils,JP Duminy,7,5,1,0,140.0,not out,5
