innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,YK Pathan,27,2.1
1,Kolkata Knight Riders,2,G Gambhir,68,8.6
1,Kolkata Knight Riders,3,JH Kallis,92,12.4
1,Kolkata Knight Riders,4,EJG Morgan,146,18.6
1,Kolkata Knight Riders,5,MK Tiwary,158,20.4
1,Kolkata Knight Riders,6,DB Das,159,20.6
2,Mumbai Indians,1,SR Tendulkar,29,5.5
2,Mumbai Indians,2,KD Karthik,64,8.5
2,Mumbai Indians,3,DR Smith,82,11.6
2,Mumbai Indians,4,RG Sharma,132,17.6
2,Mumbai Indians,5,KA Pollard,150,20.1
