match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2017-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6,2,0,1,300.0,not out,11
31,2017-04-27,Gujarat Lions,M Chinnaswamy Stadium,15,12,1,0,125.0,not out,10
43,2017-05-05,Kings XI Punjab,M Chinnaswamy Stadium,4,6,0,0,66.67,c MJ Guptill b MM Sharma,10
