innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Punjab Kings,1,1,Priyansh Arya,Mohammed Siraj,P Simran Singh,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,2,Priyansh Arya,Mohammed Siraj,P Simran Singh,0,0,0,False,False,,0,0,0,0,0,True,caught,Priyansh Arya,N Sindhu,powerplay
1,Punjab Kings,1,3,C Connolly,Mohammed Siraj,P Simran Singh,0,0,0,False,False,,0,0,0,0,0,True,caught,C Connolly,JC Buttler,powerplay
1,Punjab Kings,1,4,SS Iyer,Mohammed Siraj,P Simran Singh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,5,SS Iyer,Mohammed Siraj,P Simran Singh,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,1,6,SS Iyer,Mohammed Siraj,P Simran Singh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,1,P Simran Singh,K Rabada,SS Iyer,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,2,P Simran Singh,K Rabada,SS Iyer,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,3,P Simran Singh,K Rabada,SS Iyer,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,4,P Simran Singh,K Rabada,SS Iyer,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,2,5,P Simran Singh,K Rabada,SS Iyer,0,1,1,False,False,legbyes,0,0,0,1,0,False,,,,powerplay
1,Punjab Kings,2,6,SS Iyer,K Rabada,P Simran Singh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Punjab Kings,3,1,P Simran Singh,Mohammed Siraj,SS Iyer,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
