innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,Priyansh Arya,2,2,0,0,100.0,c N Sindhu b Mohammed Siraj,1
1,Punjab Kings,P Simran Singh,15,14,2,0,107.14,c MJ Suthar b K Rabada,2
1,Punjab Kings,C Connolly,0,1,0,0,0.0,c JC Buttler b Mohammed Siraj,3
1,Punjab Kings,SS Iyer,19,21,3,0,90.48,b JO Holder,4
1,Punjab Kings,N Wadhera,0,6,0,0,0.0,c JC Buttler b JO Holder,5
1,Punjab Kings,Suryansh Shedge,57,29,3,5,196.55,c JC Buttler b K Rabada,6
1,Punjab Kings,MP Stoinis,40,31,5,1,129.03,c Washington Sundar b JO Holder,7
1,Punjab Kings,M Jansen,20,11,1,1,181.82,c Shubman Gill b Rashid Khan,8
1,Punjab Kings,XC Bartlett,0,1,0,0,0.0,b JO Holder,9
1,Punjab Kings,Vijaykumar Vyshak,1,3,0,0,33.33,not out,10
1,Punjab Kings,Arshdeep Singh,1,1,0,0,100.0,not out,11
2,Gujarat Titans,B Sai Sudharsan,57,41,5,1,139.02,c XC Bartlett b Vijaykumar Vyshak,1
2,Gujarat Titans,Shubman Gill,5,4,1,0,125.0,c C Connolly b Arshdeep Singh,2
2,Gujarat Titans,JC Buttler,26,22,1,2,118.18,c SS Iyer b Vijaykumar Vyshak,3
2,Gujarat Titans,N Sindhu,15,11,0,1,136.36,c Vijaykumar Vyshak b MP Stoinis,4
2,Gujarat Titans,Washington Sundar,40,23,5,1,173.91,not out,5
2,Gujarat Titans,R Tewatia,2,6,0,0,33.33,c XC Bartlett b M Jansen,6
2,Gujarat Titans,JO Holder,5,7,0,0,71.43,c C Connolly b Arshdeep Singh,7
2,Gujarat Titans,Arshad Khan,8,5,1,0,160.0,not out,8
