innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,Arshad Khan,3.0,0,29,0,9.67,5,2,0
1,Gujarat Titans,JO Holder,4.0,0,24,4,6.0,10,1,0
1,Gujarat Titans,K Rabada,4.0,1,22,2,5.5,15,1,0
1,Gujarat Titans,MJ Suthar,1.0,0,27,0,27.0,0,0,0
1,Gujarat Titans,Mohammed Siraj,4.0,0,28,2,7.0,11,1,0
1,Gujarat Titans,Rashid Khan,4.0,0,32,1,8.0,7,1,0
2,Punjab Kings,Arshdeep Singh,4.0,0,24,2,6.0,10,0,0
2,Punjab Kings,M Jansen,4.0,0,33,1,8.25,10,1,0
2,Punjab Kings,MP Stoinis,2.5,0,26,1,9.18,4,1,0
2,Punjab Kings,Vijaykumar Vyshak,4.0,0,31,2,7.75,5,0,0
2,Punjab Kings,XC Bartlett,4.0,0,38,0,9.5,8,1,0
2,Punjab Kings,YS Chahal,1.0,0,13,0,13.0,0,0,0
