match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Royal Challengers Bangalore,MA Agarwal,6,10,0,0,60.0,c V Kohli b MA Starc
2,Royal Challengers Bangalore,M Vijay,18,20,1,1,90.0,b YS Chahal
2,Royal Challengers Bangalore,KD Karthik,0,1,0,0,0.0,c PA Patel b JA Morkel
2,Royal Challengers Bangalore,MK Tiwary,1,3,0,0,33.33,c PA Patel b VR Aaron
2,Royal Challengers Bangalore,JP Duminy,67,48,4,3,139.58,not out
2,Royal Challengers Bangalore,LRPL Taylor,43,39,4,0,110.26,not out
6,Kolkata Knight Riders,M Vijay,0,2,0,0,0.0,run out (MK Pandey)
6,Kolkata Knight Riders,MA Agarwal,26,14,3,0,185.71,c PP Chawla b M Morkel
6,Kolkata Knight Riders,KD Karthik,56,40,5,2,140.0,lbw b SP Narine
6,Kolkata Knight Riders,LRPL Taylor,6,9,1,0,66.67,b JH Kallis
6,Kolkata Knight Riders,JP Duminy,52,35,3,3,148.57,not out
6,Kolkata Knight Riders,MK Tiwary,8,6,1,0,133.33,c SP Narine b M Morkel
6,Kolkata Knight Riders,JDS Neesham,8,11,0,1,72.73,c YK Pathan b PP Chawla
8,Chennai Super Kings,MA Agarwal,2,7,0,0,28.57,c SK Raina b IC Pandey
8,Chennai Super Kings,M Vijay,11,12,2,0,91.67,c F du Plessis b MM Sharma
8,Chennai Super Kings,KD Karthik,21,22,2,0,95.45,b R Ashwin
8,Chennai Super Kings,MK Tiwary,0,2,0,0,0.0,c F du Plessis b IC Pandey
8,Chennai Super Kings,JP Duminy,15,14,0,0,107.14,lbw b DR Smith
8,Chennai Super Kings,LRPL Taylor,6,6,1,0,100.0,c MS Dhoni b BW Hilfenhaus
8,Chennai Super Kings,JDS Neesham,22,15,2,0,146.67,c SK Raina b RA Jadeja
8,Chennai Super Kings,S Nadeem,3,8,0,0,37.5,c SK Raina b RA Jadeja
8,Chennai Super Kings,Mohammed Shami,1,3,0,0,33.33,c BB McCullum b R Ashwin
8,Chennai Super Kings,JD Unadkat,1,5,0,0,20.0,not out
12,Sunrisers Hyderabad,Q de Kock,48,30,6,1,160.0,c AJ Finch b KV Sharma
12,Sunrisers Hyderabad,M Vijay,52,40,7,1,130.0,c DW Steyn b DJG Sammy
12,Sunrisers Hyderabad,KP Pietersen,16,17,1,1,94.12,c DJG Sammy b DW Steyn
12,Sunrisers Hyderabad,KD Karthik,15,14,1,0,107.14,c KL Rahul b DW Steyn
12,Sunrisers Hyderabad,JP Duminy,20,7,1,2,285.71,not out
12,Sunrisers Hyderabad,MK Tiwary,23,13,2,1,176.92,not out
16,Mumbai Indians,Q de Kock,16,24,2,0,66.67,c MEK Hussey b CJ Anderson
16,Mumbai Indians,M Vijay,40,34,4,1,117.65,b RG Sharma
16,Mumbai Indians,JP Duminy,19,24,0,0,79.17,c AV Wankhade b SL Malinga
16,Mumbai Indians,KP Pietersen,26,18,2,1,144.44,not out
16,Mumbai Indians,KD Karthik,2,3,0,0,66.67,c AT Rayudu b SL Malinga
16,Mumbai Indians,KM Jadhav,14,10,2,0,140.0,not out
23,Rajasthan Royals,Q de Kock,42,33,5,1,127.27,c & b PV Tambe
23,Rajasthan Royals,M Vijay,13,11,1,0,118.18,c SR Watson b JP Faulkner
23,Rajasthan Royals,KP Pietersen,14,15,2,0,93.33,c SPD Smith b PV Tambe
23,Rajasthan Royals,KD Karthik,12,16,0,0,75.0,c STR Binny b JP Faulkner
23,Rajasthan Royals,JP Duminy,39,31,4,1,125.81,c R Bhatia b KW Richardson
23,Rajasthan Royals,KM Jadhav,28,14,2,2,200.0,not out
26,Chennai Super Kings,Q de Kock,24,16,3,2,150.0,"run out (SK Raina, RA Jadeja, MM Sharma)"
26,Chennai Super Kings,M Vijay,35,30,2,1,116.67,c F du Plessis b RA Jadeja
26,Chennai Super Kings,KP Pietersen,0,1,0,0,0.0,b MM Sharma
26,Chennai Super Kings,KD Karthik,51,36,4,3,141.67,c MM Sharma b BW Hilfenhaus
26,Chennai Super Kings,LR Shukla,0,2,0,0,0.0,c IC Pandey b R Ashwin
26,Chennai Super Kings,JP Duminy,28,17,5,0,164.71,not out
26,Chennai Super Kings,KM Jadhav,29,18,2,2,161.11,not out
28,Kolkata Knight Riders,Q de Kock,10,9,2,0,111.11,c G Gambhir b UT Yadav
