match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2011-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,26,1,6.5,7,0,0
9,2011-04-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.1,0,28,0,12.92,0,0,0
14,2011-04-16,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",3.0,0,36,1,12.0,3,1,0
18,2011-04-18,Kochi Tuskers Kerala,Nehru Stadium,3.0,0,30,0,10.0,4,0,0
29,2011-04-25,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2.0,0,12,0,6.0,4,0,0
31,2011-04-27,Pune Warriors,Dr DY Patil Sports Academy,2.0,0,15,0,7.5,5,0,0
39,2011-05-01,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",4.0,0,23,2,5.75,10,0,0
43,2011-05-04,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,22,2,5.5,8,0,0
48,2011-05-07,Kolkata Knight Riders,Eden Gardens,2.0,0,14,0,7.0,4,0,0
52,2011-05-09,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,30,0,7.5,6,1,0
56,2011-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2.0,0,19,0,9.5,5,1,0
64,2011-05-18,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",4.0,0,23,1,5.75,9,0,0
71,2011-05-24,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,37,1,9.25,6,0,0
74,2011-05-28,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,21,2,5.25,9,0,1
