match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2021-04-10,Chennai Super Kings,"Wankhede Stadium, Mumbai",72,38,9,3,189.47,c MM Ali b DJ Bravo,1
7,2021-04-15,Rajasthan Royals,"Wankhede Stadium, Mumbai",2,5,0,0,40.0,c DA Miller b JD Unadkat,1
11,2021-04-18,Punjab Kings,"Wankhede Stadium, Mumbai",32,17,3,2,188.24,c CH Gayle b Arshdeep Singh,1
13,2021-04-20,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",7,5,1,0,140.0,c & b J Yadav,1
20,2021-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",53,39,7,1,135.9,run out (),1
22,2021-04-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",21,18,3,0,116.67,c AB de Villiers b HV Patel,1
25,2021-04-29,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",82,41,11,3,200.0,c N Rana b PJ Cummins,1
29,2021-05-02,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",39,22,3,3,177.27,b Harpreet Brar,1
33,2021-09-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,11,8,2,0,137.5,c KS Williamson b KK Ahmed,1
36,2021-09-25,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",10,12,0,0,83.33,c LS Livingstone b C Sakariya,1
46,2021-10-02,Mumbai Indians,Sharjah Cricket Stadium,6,7,1,0,85.71,lbw b KH Pandya,1
50,2021-10-04,Chennai Super Kings,Dubai International Cricket Stadium,18,12,3,0,150.0,c F du Plessis b DL Chahar,1
56,2021-10-08,Royal Challengers Bangalore,Dubai International Cricket Stadium,48,31,4,2,154.84,c GHS Garton b YS Chahal,1
57,2021-10-10,Chennai Super Kings,Dubai International Cricket Stadium,60,34,7,3,176.47,c F du Plessis b RA Jadeja,1
59,2021-10-13,Kolkata Knight Riders,Sharjah Cricket Stadium,18,12,2,1,150.0,lbw b CV Varun,1
