match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",16,7,2,1,228.57,not out,8
36,2012-04-27,Delhi Daredevils,Feroz Shah Kotla,2,2,0,0,100.0,"run out (DPMD Jayawardene, NV Ojha)",7
40,2012-04-29,Deccan Chargers,Wankhede Stadium,1,5,0,0,20.0,not out,7
45,2012-05-03,Pune Warriors,Subrata Roy Sahara Stadium,13,14,1,0,92.86,c SC Ganguly b A Nehra,4
49,2012-05-06,Chennai Super Kings,Wankhede Stadium,0,2,0,0,0.0,run out (F du Plessis),7
