match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
9,2009-04-23,Delhi Daredevils,Kingsmead,0,0,0,0,0.0,"run out (PJ Sangwan, DP Nannes)",10
26,2009-05-02,Delhi Daredevils,New Wanderers Stadium,2,3,0,0,66.67,c AB de Villiers b A Nehra,9
44,2009-05-14,Royal Challengers Bangalore,Kingsmead,0,1,0,0,0.0,c A Kumble b R Vinay Kumar,9
54,2009-05-20,Kings XI Punjab,Kingsmead,2,6,0,0,33.33,not out,10
