innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,65,1,30,13.0,10,6
1,Royal Challengers Bengaluru,middle,96,2,54,10.67,13,12
1,Royal Challengers Bengaluru,powerplay,61,1,36,10.17,9,11
2,Punjab Kings,death,53,3,30,10.6,7,9
2,Punjab Kings,middle,97,2,54,10.78,11,7
2,Punjab Kings,powerplay,49,3,36,8.17,8,21
