innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Royal Challengers Bengaluru,1,1,JG Bethell,Arshdeep Singh,V Kohli,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,1,2,V Kohli,Arshdeep Singh,JG Bethell,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,1,3,V Kohli,Arshdeep Singh,JG Bethell,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,1,4,V Kohli,Arshdeep Singh,JG Bethell,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,1,5,JG Bethell,Arshdeep Singh,V Kohli,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,1,6,V Kohli,Arshdeep Singh,JG Bethell,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,2,1,V Kohli,Azmatullah Omarzai,JG Bethell,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,2,2,V Kohli,Azmatullah Omarzai,JG Bethell,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,2,3.wides,V Kohli,Azmatullah Omarzai,JG Bethell,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,2,3,V Kohli,Azmatullah Omarzai,JG Bethell,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,2,4,JG Bethell,Azmatullah Omarzai,V Kohli,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,2,5,JG Bethell,Azmatullah Omarzai,V Kohli,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,2,6,JG Bethell,Azmatullah Omarzai,V Kohli,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,3,1,JG Bethell,Harpreet Brar,V Kohli,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,3,2,JG Bethell,Harpreet Brar,V Kohli,0,0,0,False,False,,0,0,0,0,0,True,bowled,JG Bethell,,powerplay
1,Royal Challengers Bengaluru,3,3,D Padikkal,Harpreet Brar,V Kohli,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,3,4,D Padikkal,Harpreet Brar,V Kohli,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,3,5,D Padikkal,Harpreet Brar,V Kohli,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,3,6,D Padikkal,Harpreet Brar,V Kohli,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,4,1,V Kohli,LH Ferguson,D Padikkal,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,4,2,V Kohli,LH Ferguson,D Padikkal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Royal Challengers Bengaluru,4,3.wides,D Padikkal,LH Ferguson,V Kohli,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
