match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2013-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,21,1,5.25,9,0,0
6,2013-04-07,Kings XI Punjab,Subrata Roy Sahara Stadium,3.0,0,20,1,6.67,8,0,0
13,2013-04-11,Rajasthan Royals,Subrata Roy Sahara Stadium,4.0,0,16,2,4.0,10,0,0
15,2013-04-13,Mumbai Indians,Wankhede Stadium,4.0,0,27,0,6.75,11,0,0
19,2013-04-15,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,24,1,6.0,9,0,0
22,2013-04-17,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,4.0,0,21,2,5.25,12,0,0
29,2013-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,28,0,9.33,2,0,0
39,2013-04-28,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,3.0,0,23,1,7.67,7,0,0
42,2013-04-30,Chennai Super Kings,Subrata Roy Sahara Stadium,4.0,0,27,1,6.75,8,0,0
46,2013-05-02,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,4.0,0,36,0,9.0,3,0,0
50,2013-05-05,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,38,0,9.5,6,1,0
