match_number,date,opponent,catches,stumpings,run_outs
13,2014-04-25,Chennai Super Kings,0,2,0
20,2014-04-30,Sunrisers Hyderabad,2,0,0
22,2014-05-03,Kings XI Punjab,1,0,0
33,2014-05-10,Chennai Super Kings,0,1,1
36,2014-05-12,Sunrisers Hyderabad,0,0,1
